date;time;operation;mach_pgm;N_line;tool;S;S_act;S_act_min;S_act_max;S_act_react;feed;feed_min;feed_max;feed_react;override_S;override_S_min;override_S_max;override_S_react;override_feed;override_feed_min;override_feed_max;override_feed_react;axis_X_pos;axis_X_pos_min;axis_X_pos_max;axis_X_pos_react;axis_Y_pos;axis_Y_pos_min;axis_Y_pos_max;axis_Y_pos_react;axis_Z_pos;axis_Z_pos_min;axis_Z_pos_max;axis_Z_pos_react;axis_IV_pos;axis_IV_pos_min;axis_IV_pos_max;axis_IV_pos_react;axis_C_pos;axis_C_pos_min;axis_C_pos_max;axis_C_pos_react;env_temp;env_temp_min;env_temp_max;env_temp_react;spindle_brg_temp;spindle_brg_temp_min;spindle_brg_temp_max;spindle_brg_temp_react;flange_temp;flange_temp_min;flange_temp_max;flange_temp_react;motor_temp;motor_temp_min;motor_temp_max;motor_temp_react;spindle_vib;spindle_vib_min;spindle_vib_max;spindle_vib_react;process_vib;process_vib_min;process_vib_max;process_vib_react;spindle_load;spindle_load_min;spindle_load_max;spindle_load_react;axis_X_load;axis_X_load_min;axis_X_load_max;axis_X_load_react;axis_Y_load;axis_Y_load_min;axis_Y_load_max;axis_Y_load_react;axis_Z_load;axis_Z_load_min;axis_Z_load_max;axis_Z_load_react;axis_IV_load;axis_IV_load_min;axis_IV_load_max;axis_IV_load_react;axis_C_load;axis_C_load_min;axis_C_load_max;axis_C_load_react;process_state;process_state_tol;process_state_react;drive_state;drive_state_tol;drive_state_react;module_1_state;module_2_state;module_3_state;module_4_state;module_5_state;module_6_state;module_7_state;module_8_state;nb_repet;repeat_op;machine_msg;S_act_timeout;feed_timeout;override_S_timeout;override_feed_timeout;axis_X_pos_timeout;axis_Y_pos_timeout;axis_Z_pos_timeout;axis_IV_pos_timeout;axis_C_pos_timeout;env_temp_timeout;spindle_brg_temp_timeout;flange_temp_timeout;motor_temp_timeout;spindle_vib_timeout;process_vib_timeout;spindle_load_timeout;axis_X_load_timeout;axis_Y_load_timeout;axis_Z_load_timeout;axis_IV_load_timeout;axis_C_load_timeout;process_state_timeout;drive_state_timeout
06-Sep-2017;13:34:05.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-118.7069;;;;129.59998;;;;-16.51626;;;;0;;;;0;;;;22.1;;;;27.2;;;;0;;;;4.9;;;;0.04;;;;0.00336669121867225;;;;0;;;;0.05;;;;2;;;;2.8;;;;0.8;;;;7.2;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;External emergency stop activated;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:06.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-237.4138;;;;259.19996;;;;-33.03252;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.9;;;;0.08;;;;0.0066758668576476;;;;0;;;;0.1;;;;4;;;;5.6;;;;1.6;;;;14.4;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:06.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-356.1207;;;;388.79994;;;;-49.54878;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.9;;;;0.12;;;;0.0102553893321191;;;;0;;;;0.15;;;;6;;;;8.4;;;;2.4;;;;21.6;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:07.19;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-474.8276;;;;518.39992;;;;-66.06504;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.9;;;;0.16;;;;0.0137977122624557;;;;0;;;;0.2;;;;8;;;;11.2;;;;3.2;;;;28.8;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:07.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813066666667;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.9;;;;0.2;;;;0.0174279480506913;;;;0;;;;0.25;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:08.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813066666667;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.825;;;;0.2;;;;0.017691503734844;;;;0;;;;0.3;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:08.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813066666667;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.825;;;;0.2;;;;0.0177084521326935;;;;0;;;;0.35;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:09.20;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813166666667;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.0175137083058352;;;;0;;;;0.4;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:09.66;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813166666667;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.0173260589481042;;;;0;;;;0.45;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:10.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.0177476615766951;;;;0;;;;0.5;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:10.66;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.0188739134227589;;;;0;;;;0.55;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:11.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.0204897755781985;;;;0;;;;0.6;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:11.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581295;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.02116285200319;;;;0;;;;0.65;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:12.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581295;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.8;;;;0.2;;;;0.0213974541298053;;;;0;;;;0.7;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:12.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58131;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.725;;;;0.2;;;;0.0206952563519766;;;;0;;;;0.75;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:13.18;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58131;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.7;;;;0.2;;;;0.0195266655609895;;;;0;;;;0.8;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:13.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58131;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.7;;;;0.2;;;;0.0181013626884592;;;;0;;;;0.85;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:14.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58131;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.7;;;;0.2;;;;0.0176096031891767;;;;0;;;;0.9;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:14.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581315;;;;0;;;;0;;;;22.1;;;;27.1;;;;0;;;;4.7;;;;0.2;;;;0.0175747697297932;;;;0;;;;0.95;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:15.17;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58131;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.7;;;;0.2;;;;0.0181334713986147;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:15.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.7;;;;0.2;;;;0.0179470837184473;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:16.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581295;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.7;;;;0.2;;;;0.0179378686022346;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:16.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.7;;;;0.2;;;;0.0177153498003504;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:17.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.625;;;;0.2;;;;0.0173906853396407;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:17.66;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.0170221745585157;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:18.20;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.0170843603352016;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:18.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58132;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.0170930259562092;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:19.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581315;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.0171569890846823;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:19.67;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.0174506714581014;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:20.16;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.01739976333119;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:20.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.58131;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.6;;;;0.2;;;;0.0172392040174429;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:21.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.525;;;;0.2;;;;0.0170291341151036;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:21.69;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581305;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.525;;;;0.2;;;;0.0171044079488701;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:22.15;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581295;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.5;;;;0.2;;;;0.0169064911671399;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:22.65;NaN;;NaN;10;0;0;;;;0;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581295;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.5;;;;0.2;;;;0.0168774573688817;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:23.15;NaN;;NaN;10;0;0;;;;5;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581285;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.5;;;;0.2;;;;0.0169763817473238;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:23.69;NaN;;NaN;10;0;0;;;;10;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.581285;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.5;;;;0.2;;;;0.0170296633519984;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:24.15;NaN;;NaN;10;0;0;;;;15;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5812916666667;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.5;;;;0.2;;;;0.0168329962746119;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:24.65;NaN;;NaN;10;0;0;;;;20;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813016666667;;;;0;;;;0;;;;22.1;;;;27;;;;0;;;;4.5;;;;0.2;;;;0.0168755553586417;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:25.25;NaN;;NaN;10;0;0;;;;25.3333333333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813016666667;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.5;;;;0.2;;;;0.0166043526769326;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:25.65;NaN;ROUGH_full;9;10;0;0;;;;318.858333333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813066666667;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.46666666666667;;;;0.2;;;;0.016377387842353;;;;0;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:26.15;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;318.858333333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813066666667;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0160545793043112;;;;2.3;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:26.65;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;318.858333333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0159520571326924;;;;4.6;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:27.15;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;1744.79583333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0157689558174828;;;;6.95;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:27.67;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;2361.99583333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.5813;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0157481585602473;;;;9.9;;;;1;;;;10;;;;14;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:28.16;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;2361.99583333333;;;;100;;;;100;;;;-593.5345;;;;647.9999;;;;-82.53516;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.015851029331618;;;;13.6;;;;1;;;;10;;;;15;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:28.65;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;2361.99583333333;;;;100;;;;100;;;;-593.53448;;;;647.9999;;;;-82.33437;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0160848327294611;;;;13.95;;;;1;;;;10;;;;16;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:29.15;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;2361.99583333333;;;;100;;;;100;;;;-593.534475;;;;647.9999;;;;-81.958105;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0161007705625643;;;;14.15;;;;1;;;;10;;;;17;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:29.66;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;2361.99583333333;;;;100;;;;100;;;;-593.534455;;;;647.999905;;;;-81.4011;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.375;;;;0.2;;;;0.0160997826021743;;;;14.35;;;;1;;;;10;;;;18;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
06-Sep-2017;13:34:30.15;NaN;00_MPT_18_Impeller_BC_Job_36k;34;10;0;0;;;;2361.99583333333;;;;100;;;;100;;;;-593.534448333333;;;;647.999905;;;;-80.6888533333333;;;;0;;;;0;;;;22.1;;;;26.9;;;;0;;;;4.4;;;;0.2;;;;0.0160128522529943;;;;14.5;;;;1;;;;10;;;;19;;;;4;;;;36;;;;1;1,8,13;1;1;1;1;1;4;1;3;1;1;1;1;NaN;NaN;;0;4;0;0;4;4;4;4;4;0;0;0;0;4;4;4;4;4;4;4;4;0;0
